guid,dbfid,cardname,texname,texhash
EX1_194,60067,Power Infusion,HS19-031_FlowMap,
EX1_194,60067,Power Infusion,HS18-079_FlowMap01,
EX1_194,60067,Power Infusion,HS16-108_magic,8E772113
EX1_194,60067,Power Infusion,HS19-282_Mask,62252962
EX1_195,60068,Kul Tiran Chaplain,HS19-283,474AF70B
EX1_195,60068,Kul Tiran Chaplain,HS19-283_FlowMap,
EX1_195,60068,Kul Tiran Chaplain,HS19-283_Glow,73319F3D
EX1_195,60068,Kul Tiran Chaplain,HS19-283_Glow02,FA1E8C2B
EX1_195,60068,Kul Tiran Chaplain,HS19-283_Mask,2C4857C8
EX1_195,60068,Kul Tiran Chaplain,HS19-283_Premium,C83D958D
EX1_196,60069,Scarlet Subjugator,HS19-284,E9D09D08
EX1_196,60069,Scarlet Subjugator,HS19-284_Mask,AF825CB4
EX1_197,60070,Shadow Word: Ruin,HS19-285,B4B83816
EX1_197,60070,Shadow Word: Ruin,HS18-079_FlowMap01,
EX1_197,60070,Shadow Word: Ruin,HS19-204_FlowMap,
EX1_197,60070,Shadow Word: Ruin,HS19-204_FlowMap,
EX1_197,60070,Shadow Word: Ruin,HS19-285_Mask,4AFE1FCF
EX1_198,60071,Natalie Seline,HS19-286,C0D9D0C1
EX1_198,60071,Natalie Seline,HS15-040_M_FlowMap01,
EX1_198,60071,Natalie Seline,HS18-161_FlowMap,
EX1_198,60071,Natalie Seline,HS18-040_Glow,
EX1_198,60071,Natalie Seline,HS19-286_Mask,E210A07B
EX1_238,505,Lightning Bolt,W10_A153_D,D0046291
EX1_238,505,Lightning Bolt,W10_A153_D_Mask,CE41ED98
EX1_241,864,Lava Burst,W2_040_D,4793866C
EX1_241,864,Lava Burst,LavaPulse,B48B2FE5
EX1_241,864,Lava Burst,rocks_0,7FC7C5E4
EX1_241,864,Lava Burst,rocksSparse,83BCEBC3
EX1_241,864,Lava Burst,W2_040_D_Mask,16073DFB
EX1_243,618,Dust Devil,W21_A047_D,AD8A5B1E
EX1_243,618,Dust Devil,rocks_0,7FC7C5E4
EX1_243,618,Dust Devil,W21_A047_D_Mask,35467B31
EX1_244,830,Totemic Might,W5_128_D,BA794C8E
EX1_244,830,Totemic Might,W5_128_D_Mask,C2523A92
EX1_245,767,Earth Shock,W3_264_D,8FAA222C
EX1_245,767,Earth Shock,W3_264_D_Mask,947EBF0B
EX1_246,766,Hex,W5_120_D,654DC9EF
EX1_246,766,Hex,W5_120_D_Mask,FB1B9B9D
EX1_247,960,Stormforged Axe,W16_a246_D,E6952056
EX1_247,960,Stormforged Axe,W16_a246_D_Mask,24AF0017
EX1_248,238,Feral Spirit,W10_A147_D,9A18BB21
EX1_248,238,Feral Spirit,W10_A147_D_Mask,BBFD8B07
EX1_249,336,Baron Geddon,W14_a082_D,9D6CEBBC
EX1_249,336,Baron Geddon,W14_a082_D_Mask,F51D9059
EX1_250,1141,Earth Elemental,W2_256_D,E1FA6112
EX1_250,1141,Earth Elemental,rocks_0,7FC7C5E4
EX1_250,1141,Earth Elemental,rocksSparse,83BCEBC3
EX1_250,1141,Earth Elemental,W2_256_D_Mask,C814011B
EX1_251,299,Forked Lightning,W8_169_D,D1353365
EX1_251,299,Forked Lightning,W8_169_D_Mask,C4CB2833
EX1_258,774,Unbound Elemental,W14_a250_D,43A46306
EX1_258,774,Unbound Elemental,W14_a250_D_Mask,902AC492
EX1_259,629,Lightning Storm,W18_a046_D,6A68CADD
EX1_259,629,Lightning Storm,rocks_0,7FC7C5E4
EX1_259,629,Lightning Storm,W18_a046_D_Mask,B7A35F30
EX1_274,1737,Ethereal Arcanist,W20_a154_D,1E4438F3
EX1_274,1737,Ethereal Arcanist,W20_a154_D_mask,78CEC78B
EX1_275,430,Cone of Cold,W12_a049(EA)_D,EFA7AD28
EX1_275,430,Cone of Cold,W12_a049(EA)_D_mask,6BC83CD4
EX1_277,564,Arcane Missiles,W5_247_D,7FBFA2BB
EX1_277,564,Arcane Missiles,comets,AE314AAD
EX1_277,564,Arcane Missiles,comets,AE314AAD
EX1_277,564,Arcane Missiles,W5_247_D_mask,8365C323
EX1_278,573,Shiv,W5_203_D,E3B10D52
EX1_278,573,Shiv,rocks_0,7FC7C5E4
EX1_278,573,Shiv,W5_203_D_mask,29150A27
EX1_279,1087,Pyroblast,W8_159_D,BC0EC056
EX1_279,1087,Pyroblast,W8_159_D_mask,8885FAF3
EX1_283,512,Frost Elemental,w2_140_D,87159F7B
EX1_283,512,Frost Elemental,w2_140_D_Mask,32A80A94
EX1_284,825,Azure Drake,W15_A169_D,58C98385
EX1_284,825,Azure Drake,W15_A169_D_Mask,14B2A77D
EX1_287,113,Counterspell,W4_118_D,D0F0B261
EX1_287,113,Counterspell,W4_118_D_mask,00C244D7
EX1_289,621,Ice Barrier,W12_a032_D,14023B34
EX1_289,621,Ice Barrier,W12_a032_D_mask,83014722
EX1_294,195,Mirror Entity,W12_a188_D,D379E88C
EX1_294,195,Mirror Entity,W12_a188_D_mirror_texture,E6AD36C5
EX1_294,195,Mirror Entity,W12_a188_D_mask,CD7F25C4
EX1_295,192,Ice Block,WoW_TAL_011_D,3F3C1CEF
EX1_295,192,Ice Block,WoW_TAL_011_D_mask,DFA1F6C7
EX1_298,374,Ragnaros the Firelord,w2_059_D,B2E70DB3
EX1_301,517,Felguard,W4_132_D,9E11EE66
EX1_301,517,Felguard,rocks_0,7FC7C5E4
EX1_301,517,Felguard,W4_132_D_mask,36E90DDA
EX1_302,1092,Mortal Coil,W17_a028_D,06ED9E0B
EX1_302,1092,Mortal Coil,W17_a028_D_mask,4A74F4FF
EX1_303,147,Shadowflame,W5_044_D,8B525AF3
EX1_303,147,Shadowflame,W5_044_D_mask,3475ADCA
EX1_304,1221,Void Terror,w21_a125,2262C003
EX1_304,1221,Void Terror,w21_a125_eyes,04674C38
EX1_304,1221,Void Terror,w21_a125_mask,E3C507EC
EX1_306,592,Felstalker,CLA-004,DF1F1588
EX1_306,592,Felstalker,Rocks_7,0E6066BB
EX1_306,592,Felstalker,CLA-004_Mask,6C5317D9
EX1_308,974,Soulfire,W9_A118_D,796B436F
EX1_308,974,Soulfire,rocks_0,7FC7C5E4
EX1_308,974,Soulfire,W9_A118_D_mask,AD45923E
EX1_309,1100,Siphon Soul,r5_a093_D,61DBAC15
EX1_309,1100,Siphon Soul,cometsSide2,460ABC43
EX1_309,1100,Siphon Soul,r5_a093_D_mask,A420CD39
EX1_310,631,Doomguard,W11_141_D,9DCF30D6
EX1_310,631,Doomguard,W11_141_D_mask,D1BCBB08
EX1_312,859,Twisting Nether,W11_077_D,3A52B061
EX1_312,859,Twisting Nether,W11_077_D_minion,0CEEF304
EX1_312,859,Twisting Nether,W11_077_D_mask,46918ED8
EX1_313,783,Pit Lord,R3_043_D,B1584C77
EX1_313,783,Pit Lord,R3_043_D_mask,8565C776
EX1_315,969,Summoning Portal,W13_287_D,4B635B33
EX1_315,969,Summoning Portal,w13_287_d_demon,6C04C507
EX1_315,969,Summoning Portal,W13_287_D_mask,5168FBCD
EX1_316,846,Power Overwhelming,W7_129_D,4DD5674E
EX1_316,846,Power Overwhelming,soft_lightning,F02D2634
EX1_316,846,Power Overwhelming,soft_lightning,F02D2634
EX1_316,846,Power Overwhelming,W7_129_D_mask,9A78D80E
EX1_317,860,Sense Demons,W11_193_D,99F81644
EX1_317,860,Sense Demons,W11_193_D_demons_b,242F5BC9
EX1_317,860,Sense Demons,W11_193_D_demon_a,F39F2ADF
EX1_317,860,Sense Demons,W11_193_D_mask,9311B579
EX1_317t,1723,Worthless Imp,w20_a067_D,2C54ECE5
EX1_317t,1723,Worthless Imp,w20_a067_D_mask,BCF02C82
EX1_319,1090,Flame Imp,W7_009_D,4BC615D7
EX1_319,1090,Flame Imp,W7_009_D_mask,D4F2DACB
EX1_320,23,Bane of Doom,W10_A235_D,AD2747D0
EX1_320,23,Bane of Doom,W10_A235_D_mask,90138249
EX1_323,777,Lord Jaraxxus,W6_010_HERO_D,F7113332
EX1_323,777,Lord Jaraxxus,W6_010_HERO_D_mask_alt,BFF597D6
EX1_323h,492,Lord Jaraxxus,W6_010_HERO_D,F7113332
EX1_323h,492,Lord Jaraxxus,W6_010_HERO_D_mask_alt,BFF597D6
EX1_323w,1660,Blood Fury,W4_038_D,75917A24
EX1_323w,1660,Blood Fury,W4_038_D_mask,ED234B00
EX1_332,1189,Silence,W13_212_D,96D977E4
EX1_332,1189,Silence,W13_212_D_mask,C8E8EF17
EX1_334,220,Shadow Madness,W5_080_D,B9F68EEE
EX1_334,220,Shadow Madness,UV_Wavy_Flow2,
EX1_334,220,Shadow Madness,W5_080_D_mask,DE7E6CB2
EX1_335,886,Lightspawn,W9_a157_D,AC87297A
EX1_335,886,Lightspawn,W9_a157_D_mask,A86DF856
EX1_339,30,Thoughtsteal,W7_145_D,5EEA96FD
EX1_339,30,Thoughtsteal,W7_145_D_mask,4EA26C92
EX1_341,797,Lightwell,W2_268_D,410E3491
EX1_341,797,Lightwell,W2_268_D_mask,0771853C
EX1_345,145,Mindgames,W7_139_D,7E9CAD13
EX1_345,145,Mindgames,W7_139_D_mask,2DF5C31D
EX1_345t,1720,Shadow of Nothing,wow_tal_031_D,
EX1_345t,1720,Shadow of Nothing,wow_tal_031_D_mask,
EX1_349,679,Divine Favor,R6_a92_D,8CEEEB08
EX1_349,679,Divine Favor,R6_a92_D_mask,B3707621
EX1_350,9,Prophet Velen,Draenei2_D,EFB7EFB3
EX1_350,9,Prophet Velen,Draenei2_D_mask,
EX1_354,594,Lay on Hands,W13_241_D,772AC6B1
EX1_354,594,Lay on Hands,W13_241_D_mask,7CB22DB9
EX1_355,1522,Blessed Champion,W12_a074_D,C2824E99
EX1_355,1522,Blessed Champion,W12_a074_D_mask 1,A519412C
EX1_355e,1523,Blessed Champion,W12_a074_D,C2824E99
EX1_360,854,Humility,w3_032_D,1818630B
EX1_360,854,Humility,w3_032_D_mask,E5FCF0B5
EX1_360e,1088,Humility,w3_032_D,1818630B
EX1_362,1022,Argent Protector,WOW_TAL_014_D,8D1D114E
EX1_362,1022,Argent Protector,WOW_TAL_014_D_mask,DBF456DA
EX1_363,1373,Blessing of Wisdom,W6_019_D,CEE62EBA
EX1_363,1373,Blessing of Wisdom,W6_019_D_mask,8A8C4E5B
EX1_365,435,Holy Wrath,W11_034(EA)_D,A6936745
EX1_365,435,Holy Wrath,rocks_0,7FC7C5E4
EX1_365,435,Holy Wrath,rocks_0,7FC7C5E4
EX1_365,435,Holy Wrath,W11_034(EA)_D_mask,EA775C5C
EX1_366,643,Sword of Justice,W11_181(EA)_D,E80911DF
EX1_366,643,Sword of Justice,W11_181(EA)_D_mask,C826DAB2
EX1_366e,1685,Justice Served,W11_181(EA)_D,E80911DF
EX1_371,727,Hand of Protection,WOW_ACT_018_D,F3906739
EX1_371,727,Hand of Protection,WOW_ACT_018_D_mask,DAD2870D
EX1_379,232,Repentance,W12_a129_D,05950453
EX1_379,232,Repentance,W12_a129_D_mask,FE204EE9
EX1_382,1167,Aldor Peacekeeper,W4_062_D,ACEBA0AD
EX1_382,1167,Aldor Peacekeeper,arrows02,8F7B513F
EX1_382,1167,Aldor Peacekeeper,W4_062_D_mask,950E57BC
EX1_382e,1918,Stand Down!,W4_062_D,ACEBA0AD
EX1_382e,1918,Stand Down!,arrows02,8F7B513F
EX1_382e,1918,Stand Down!,W4_062_D_mask,950E57BC
EX1_383,890,Tirion Fordring,W11_064_D,AD8097B9
EX1_383,890,Tirion Fordring,W11_064_D_mask_tga,2DA954D8
EX1_383t,1730,Ashbringer,R6_a040_D,CC26C1A3
EX1_383t,1730,Ashbringer,R6_a040_D_mask,AA07D72F
EX1_384,1174,Avenging Wrath,W15_A055_D,77FC1617
EX1_384,1174,Avenging Wrath,W15_A055_D_mask,0D7AA3AE
EX1_390,45,Tauren Warrior,W17_a171_D,6A1D41E7
EX1_390,45,Tauren Warrior,W17_a171_D_Mask,BD9B61C2
EX1_391,1074,Slam,W6_002_D,1E7832B3
EX1_391,1074,Slam,stringy,B1D61232
EX1_391,1074,Slam,W6_002_D_Mask,AFCC6B58
EX1_392,400,Battle Rage,WOW_ACT_056_D,3AFF873C
EX1_392,400,Battle Rage,WOW_ACT_056_D_Mask,A0293F5C
EX1_393,790,Amani Berserker,W2_024_D,7479CAC6
EX1_393,790,Amani Berserker,Junk1,517F38B6
EX1_393,790,Amani Berserker,Junk1,517F38B6
EX1_393,790,Amani Berserker,W2_024_D_Mask,4D276B0E
EX1_396,700,Mogu'shan Warden,mogu_D,B2895C13
EX1_396,700,Mogu'shan Warden,mogu_D_Mask,A6F9C089
EX1_398,538,Arathi Weaponsmith,W3_087_D,03757AEB
EX1_398,538,Arathi Weaponsmith,W3_087_D_Mask,1E72344D
EX1_398t,1707,Battle Axe,W2_458_D,B1BCECD6
EX1_398t,1707,Battle Axe,W2_458_D_Mask,2217FB80
EX1_399,768,Gurubashi Berserker,W13_002_D,2773541B
EX1_399,768,Gurubashi Berserker,rocks_0,7FC7C5E4
EX1_399,768,Gurubashi Berserker,W13_002_D_Mask,92F0A53A
EX1_399e,1621,Berserking,W13_002_D,2773541B
EX1_400,636,Whirlwind,W6_076_D,2C871E4F
EX1_400,636,Whirlwind,rockWind1,25F48F75
EX1_400,636,Whirlwind,rocks_0,7FC7C5E4
EX1_400,636,Whirlwind,W6_076_D_Mask,02C0D101
EX1_402,596,Armorsmith,W10_A047_D,29D37827
EX1_402,596,Armorsmith,W10_A047_D_Mask,A26C0288
EX1_405,866,Shieldbearer,W5_186_D,DB28CF9B
EX1_405,866,Shieldbearer,W5_186_D_Mask,4C445518
EX1_407,75,Brawl,W2_415_D,9C2E1B41
EX1_407,75,Brawl,metalScrap,D54E77FF
EX1_407,75,Brawl,rocksSparse2,681D6CBE
EX1_407,75,Brawl,W2_415_D_Mask,C89F1B31
EX1_408,804,Mortal Strike,W12_A140_D,075E0C7F
EX1_408,804,Mortal Strike,grass01,113B75D4
EX1_408,804,Mortal Strike,W12_A140_D_Mask,401014D4
EX1_409,511,Upgrade!,W4_183_D,78295EC5
EX1_409,511,Upgrade!,W4_183_D_Mask,06A66F66
EX1_409e,726,Upgraded,W4_183_D,78295EC5
EX1_409t,1661,Heavy Axe,w14_a142_D,97E609AD
EX1_409t,1661,Heavy Axe,metalScrap,D54E77FF
EX1_409t,1661,Heavy Axe,w14_a142_D_Mask,9BC01C71
EX1_410,546,Shield Slam,W13_242_D,6B6B59E4
EX1_410,546,Shield Slam,W13_242_D_Mask,441CAA38
EX1_411,810,Gorehowl,W8_111_D,A0A2CD11
EX1_411,810,Gorehowl,W8_111_D_Mask,071B9163
EX1_412,1155,Raging Worgen,EX1_412_D,30CC06E0
EX1_412,1155,Raging Worgen,EX1_412_D_Mask,04D97761
EX1_414,338,Grommash Hellscream,RiseoftheHorde_Final_NoLayers_D,
EX1_414,338,Grommash Hellscream,RiseoftheHorde_Final_NoLayers_D_Mask,6F396CC5
EX1_506,976,Murloc Tidehunter,PROMO_001_D,DAD2CC17
EX1_506,976,Murloc Tidehunter,PROMO_001_D_Mask,DCA52BCB
EX1_506a,1078,Murloc Scout,Bestiary-final1_D,8314E4C1
EX1_506a,1078,Murloc Scout,Bestiary-final1_D_Mask,842256CF
EX1_507,1063,Murloc Warleader,W18_a149_D,1437B51A
EX1_507,1063,Murloc Warleader,W18_a149_D_Mask,CF366659
EX1_508,510,Grimscale Oracle,W16_a185_D,94084DC8
EX1_508,510,Grimscale Oracle,GlowyOrbsSparse,629C9E46
EX1_508,510,Grimscale Oracle,grass01,113B75D4
EX1_508,510,Grimscale Oracle,GlowyOrbsSparse,629C9E46
EX1_508,510,Grimscale Oracle,W16_a185_D_Mask,7FF5A85B
EX1_509,475,Murloc Tidecaller,W17_a104_D,86746B50
EX1_509,475,Murloc Tidecaller,cometsSideSparse,68AEFBE1
EX1_509,475,Murloc Tidecaller,W17_a104_D_mask,91F67052
EX1_522,1133,Patient Assassin,W16_a105_D,623F7D75
EX1_522,1133,Patient Assassin,UV_Wavy_Flow2,
EX1_522,1133,Patient Assassin,W16_a105_D_mask,E8C633CD
EX1_531,1281,Scavenging Hyena,W11_071_D,B46E6C00
EX1_531,1281,Scavenging Hyena,rocks_0,7FC7C5E4
EX1_531,1281,Scavenging Hyena,W11_071_D_Mask,ED7BD1CF
EX1_533,1091,Misdirection,w3_118_D,482CBC3C
EX1_533,1091,Misdirection,w3_118_D_Mask,0449BC52
EX1_534,1261,Savannah Highmane,W20_a157_D,F4ADBDC7
EX1_534,1261,Savannah Highmane,grass01,113B75D4
EX1_534,1261,Savannah Highmane,W20_a157_D_Mask,FD02AADD
EX1_534t,1624,Hyena,W11_222_D,13832177
EX1_534t,1624,Hyena,grass01,113B75D4
EX1_534t,1624,Hyena,W11_222_D_Mask,AD1946DB
EX1_536,1662,Eaglehorn Bow,W2_032_D,00806405
EX1_536,1662,Eaglehorn Bow,Flare01,ED83AB9E
EX1_536,1662,Eaglehorn Bow,W2_032_D_Mask,FA9C8F6E
EX1_537,394,Explosive Shot,W11_207_D,E6A92BD8
EX1_537,394,Explosive Shot,comets,AE314AAD
EX1_537,394,Explosive Shot,W11_207_D_Mask,9559B207
EX1_538,1243,Unleash the Hounds,W20_a161_D,93EEA82A
EX1_538,1243,Unleash the Hounds,W20_a161_D_Mask,0062F069
EX1_538t,1715,Hound,W20_a161_D,93EEA82A
EX1_538t,1715,Hound,W20_a161_D_Mask,0062F069
EX1_539,296,Kill Command,W3_116_D,FC720214
EX1_539,296,Kill Command,W3_116_D_Mask,9E5AF2EB
EX1_543,1144,King Krush,W2_211_D,2583EE53
EX1_543,1144,King Krush,SonicBlast,96A6802A
EX1_543,1144,King Krush,W2_211_D_Mask,8BE60BB1
EX1_544,896,Flare,W13_227_D,4610E9A2
EX1_544,896,Flare,W13_227_D_Mask,24359A3D
EX1_549,903,Bestial Wrath,W16_a038_D,58D35DF6
EX1_549,903,Bestial Wrath,W16_a038_D_Mask,0DA6E0A5
EX1_554,455,Snake Trap,W5_014_D,4CB8D786
EX1_554,455,Snake Trap,W5_014_D_Mask,FFC68C06
EX1_554t,204,Snake,W6_240_D,E3782DB4
EX1_554t,204,Snake,W6_240_D_Mask,FA5670DA
EX1_556,778,Harvest Golem,R7_a017_D,FCF96940
EX1_556,778,Harvest Golem,R7_a017_D_Mask,A9FE90E5
EX1_557,1147,Nat Pagle,Nat_Pagle_D,D72D5030
EX1_557,1147,Nat Pagle,Nat_Pagle_D_Mask,AB1CC846
EX1_558,912,Harrison Jones,W18_a158_D,C63B1EB3
EX1_558,912,Harrison Jones,W18_a158_D_Mask,0C7B5360
EX1_559,1080,Archmage Antonidas,Antonidas_D,E411C4B9
EX1_559,1080,Archmage Antonidas,Antonidas_D_mask,06ADBD07
EX1_560,411,Nozdormu,W14_a074_D,294FEB82
EX1_560,411,Nozdormu,W14_a074_D_Transparent,67FCF336
EX1_560,411,Nozdormu,W14_a074_D_Mask,C688429A
EX1_561,581,Alexstrasza,R8_A002_D,99D5A2BA
EX1_561,581,Alexstrasza,R8_A002_D_Mask,82FB0426
EX1_562,363,Onyxia,ONY_STK_017_D,E4678D67
EX1_562,363,Onyxia,metalScrap,D54E77FF
EX1_562,363,Onyxia,ONY_STK_017_D_Mask,CA7D0FE4
EX1_563,436,Malygos,R8_a005_D,026B03EB
EX1_563,436,Malygos,R8_a005_D_Mask,15A8B516
EX1_564,531,Faceless Manipulator,W16_a188_D,7FA0DBDB
EX1_564,531,Faceless Manipulator,stringy,B1D61232
EX1_564,531,Faceless Manipulator,W16_a188_D_Mask,911B7CFF
EX1_565,1008,Flametongue Totem,W14_a137_D,614772A7
EX1_565,1008,Flametongue Totem,W14_a137_Mask,6D3D9F41
EX1_567,352,Doomhammer,JP_Cataclysm_Book_Cover_Final_D,E734D3D1
EX1_567,352,Doomhammer,JP_Cataclysm_Book_Cover_Final_D_Mask,422EB8E4
EX1_570,577,Bite,CLA-018,98461C39
EX1_570,577,Bite,CLA-018_Tail,BA30AB38
EX1_570,577,Bite,CLA-018_Water,EFA9BBCA
EX1_570,577,Bite,CLA-018_Light,8C847D6F
EX1_570,577,Bite,CLA-018_Mask,1291EAAF
EX1_571,493,Force of Nature,W3_098_D,8874DAA8
EX1_571,493,Force of Nature,leaves3,D08402C2
EX1_571,493,Force of Nature,W3_098_D_Mask,468A467C
EX1_572,1186,Ysera,R8_A003_D,CA4CB63B
EX1_572,1186,Ysera,R8_A003_D_Mask,5D22EC09
EX1_573,36,Cenarius,W17_a013_D,759655BE
EX1_573,36,Cenarius,rainbow,E292EFA8
EX1_573,36,Cenarius,W17_a013_D_Mask,754038E2
EX1_573a,1145,Demigod's Favor,W13_280_D,3BAFA1DD
EX1_573a,1145,Demigod's Favor,W13_280_D_Mask,4A9694E9
EX1_573b,364,Shan'do's Lesson,W16_a032ABILITY_D,6CBFC5D1
EX1_573b,364,Shan'do's Lesson,W16_a032ABILITY_D_Mask,9B8EA681
EX1_573t,678,Treant,W16_a032_D,CC4BB283
EX1_573t,678,Treant,W16_a032_D_Mask,59972277
EX1_575,513,Mana Tide Totem,W9_A126_D,9F1A590E
EX1_575,513,Mana Tide Totem,comets,AE314AAD
EX1_575,513,Mana Tide Totem,glow_ringWithCenter,34646718
EX1_575,513,Mana Tide Totem,W9_A126_D_Mask,ABD7F4CF
EX1_577,962,The Beast,R2_003_D,7822C5A5
EX1_577,962,The Beast,cometsSideSparse,68AEFBE1
EX1_577,962,The Beast,R2_003_D_Mask,469E811B
EX1_578,481,Savagery,W18_a116_D,5B78DE11
EX1_578,481,Savagery,comets,AE314AAD
EX1_578,481,Savagery,W18_a116_D_Mask,154FB83F
EX1_581,461,Sap,W7_184_D,7D737E97
EX1_581,461,Sap,sap_stars,2C2A6287
EX1_581,461,Sap,sap_birds,FAB46D78
EX1_581,461,Sap,W7_184_D_mask,3697BC2C
EX1_582,175,Dalaran Mage,W12_A088(EA)_D,B06BE403
EX1_582,175,Dalaran Mage,W12_A088(EA)_D_Mask,CFE786B4
EX1_583,424,Priestess of Elune,W8_130_D,848C4C95
EX1_583,424,Priestess of Elune,Moon_Bright3,DC593FD4
EX1_583,424,Priestess of Elune,W8_130_D_Mask,37A3482C
EX1_584,915,Ancient Mage,W2_297_D,0EA36234
EX1_584,915,Ancient Mage,W2_297_D_Mask,70ECBC9A
EX1_586,211,Sea Giant,W4_097_D,A126BA5B
EX1_586,211,Sea Giant,Wheel,26458728
EX1_586,211,Sea Giant,W4_097_D_Mask,35B7BD3E
EX1_587,178,Windspeaker,W9_A139_D,04116B3F
EX1_587,178,Windspeaker,W9_A139_D_Mask,68D36DF2
EX1_590,755,Blood Knight,W2_105_D,60ECD694
EX1_590,755,Blood Knight,grass01,113B75D4
EX1_590,755,Blood Knight,W2_105_D_Mask,D3DB14C0
EX1_591,237,Auchenai Soulpriest,W13_004_D,E455748E
EX1_591,237,Auchenai Soulpriest,W13_004_D_mask,3AB54FFB
EX1_593,670,Nightblade,W11_061_D,7F5C304C
EX1_593,670,Nightblade,sidelinesAndMotes,D32FD34B
EX1_593,670,Nightblade,W11_061_D_Mask,D0193114
EX1_594,286,Vaporize,W5_231_D,80EE5107
EX1_594,286,Vaporize,rocks_0,7FC7C5E4
EX1_594,286,Vaporize,W5_231_D_mask,715C0B95
EX1_595,811,Cult Master,r5_a091_D,85BB9B19
EX1_595,811,Cult Master,rocks_0,7FC7C5E4
EX1_595,811,Cult Master,r5_a091_D_Mask,CCE22C83
EX1_596,1142,Demonfire,W14_a046_D,2EE37C92
EX1_596,1142,Demonfire,rocks_0,7FC7C5E4
EX1_596,1142,Demonfire,W14_a046_D_mask,C0A9FC58
EX1_597,926,Imp Master,WOW_AWK_001_D,314532C8
EX1_597,926,Imp Master,WOW_AWK_001_D_Mask,BB8BE8A8
EX1_598,76,Imp,WOW_AWK_001a_D,84C2B984
EX1_598,76,Imp,WOW_AWK_001a_D_Mask,FF814FB8
EX1_603,285,Cruel Taskmaster,W6_196_D,DEA91211
EX1_603,285,Cruel Taskmaster,SonicBlast,96A6802A
EX1_603,285,Cruel Taskmaster,W6_196_D_Mask,A9E02000
EX1_604,654,Frothing Berserker,W6_222_D,67988B8F
EX1_604,654,Frothing Berserker,W6_222_D_Mask,2804B399
EX1_606,1023,Shield Block,WOW_MISC_021_D,ABF6C9D8
EX1_606,1023,Shield Block,arrows01,EC189C37
EX1_606,1023,Shield Block,WOW_MISC_021_D_Mask,4272F51B
EX1_607,22,Inner Rage,W17_A197_D,05BD4A35
EX1_607,22,Inner Rage,W17_A197_D_Mask,282C1FE0
EX1_608,614,Sorcerer's Apprentice,W2_210_D,BC855C05
EX1_608,614,Sorcerer's Apprentice,W2_210_D_mask,1ADDF8B5
EX1_609,814,Snipe,W19_a276_D,9F26CF94
EX1_609,814,Snipe,W19_a276_D_Mask,1159A9A0
EX1_610,585,Explosive Trap,W5_185_D,AAD1E32B
EX1_610,585,Explosive Trap,rocks_0,7FC7C5E4
EX1_610,585,Explosive Trap,W5_185_D_Mask,DB48B4EE
EX1_611,519,Freezing Trap,W12_a048(EA)_D,CF909E44
EX1_611,519,Freezing Trap,W12_a048(EA)_D_Mask,71E7BC8B
EX1_612,748,Kirin Tor Mage,W16_a110_D,4EC40AAA
EX1_612,748,Kirin Tor Mage,ArcaneRunes,2C0F76C4
EX1_612,748,Kirin Tor Mage,W16_a110_D_mask,BE78819B
EX1_612o,697,Power of the Kirin Tor,W16_a110_D,4EC40AAA
EX1_613,306,Edwin VanCleef,R7_a065_D,CAB2219E
EX1_613,306,Edwin VanCleef,R7_a065_D_mask,3A604407
EX1_614,556,Xavius,W21_A203,AC6EB6A5
EX1_614,556,Xavius,HS19-204_FlowMap,
EX1_614,556,Xavius,HS19-204_FlowMap,
EX1_614,556,Xavius,W21_A203_Mask,F77E62C9
EX1_614t,1751,Xavian Satyr,W17_a184,0A661C97
EX1_614t,1751,Xavian Satyr,HS18-040_FlowMap,
EX1_614t,1751,Xavian Satyr,FX3_flame_fire_smoke_sojin_seamless_horiz_purple,749B9050
EX1_614t,1751,Xavian Satyr,W17_a184_Mask,D3FA1674
EX1_616,715,Mana Wraith,R6_A024_D,FCBCB2ED
EX1_616,715,Mana Wraith,R6_A024_D_Mask,EFDE1CDE
EX1_617,1093,Deadly Shot,CLA-017,1B515081
EX1_617,1093,Deadly Shot,CLA-017_Arrow,C84FC4FD
EX1_617,1093,Deadly Shot,rocksSparse2,681D6CBE
EX1_617,1093,Deadly Shot,Rocks_7,0E6066BB
EX1_617,1093,Deadly Shot,CLA-017_Mask,B50DE959
EX1_617,1093,Deadly Shot,CLA-017_Premium,48C7037D
EX1_619,756,Equality,W14_a024_D,BA17BAFE
EX1_619,756,Equality,W14_a024_D_mask,A5825565
EX1_620,1372,Molten Giant,W2_434_D,5BF298EB
EX1_620,1372,Molten Giant,rocksSparse2,681D6CBE
EX1_620,1372,Molten Giant,W2_434_D_Mask,0369A4F8
EX1_621,1362,Circle of Healing,W7_100_D,2789BB05
EX1_621,1362,Circle of Healing,W7_100_D_mask,198BFA93
EX1_622,1363,Shadow Word: Death,W12_A067_D,598258DC
EX1_622,1363,Shadow Word: Death,W12_A067_D_mask,958D204E
EX1_623,1364,Temple Enforcer,W3_265_D,5C23669F
EX1_623,1364,Temple Enforcer,GenFX_FlareRune,B760B2E6
EX1_623,1364,Temple Enforcer,W3_265_D_mask,0C6A3502
EX1_624,1365,Holy Fire,W2_354_D,70379647
EX1_624,1365,Holy Fire,W2_354_D_mask,439031F0
EX1_625,1368,Shadowform,WOW_CHI_027_D,8362860E
EX1_625,1368,Shadowform,WOW_CHI_027_D_mask,9AB1C075
EX1_625t,1622,Mind Spike,W8_179a_D,56C45B75
